Key=country|OSid|siteid|slot,bid,win probability,estimated win probability,error in estimate
US|3|b2adf69b637e43fbaea91ec674d5a8d0|320X48,0.64,0,0.000487805,-0.000487805
US|3|b2adf69b637e43fbaea91ec674d5a8d0|320X48,0.68,0,0.000487805,-0.000487805
US|3|b2adf69b637e43fbaea91ec674d5a8d0|320X50,0.04,1.9937e-05,1.9937e-05,0
US|3|b2adf69b637e43fbaea91ec674d5a8d0|320X50,0.11,0,0.00258936,-0.00258936
US|3|b2adf69b637e43fbaea91ec674d5a8d0|320X50,0.21,0,0.00625997,-0.00625997
US|3|b2adf69b637e43fbaea91ec674d5a8d0|320X50,0.27,0,0.00846233,-0.00846233
US|3|b2adf69b637e43fbaea91ec674d5a8d0|320X50,0.33,0,0.0106647,-0.0106647
US|3|b2adf69b637e43fbaea91ec674d5a8d0|320X50,0.4,0,0.0125,-0.0125
US|3|b2adf69b637e43fbaea91ec674d5a8d0|320X50,0.45,0,0.0125,-0.0125
US|3|b2adf69b637e43fbaea91ec674d5a8d0|320X50,0.52,0,0.0125,-0.0125
US|3|b2adf69b637e43fbaea91ec674d5a8d0|320X50,0.55,0,0.0125,-0.0125
US|3|b2adf69b637e43fbaea91ec674d5a8d0|320X50,0.65,0,0.0125,-0.0125
US|3|b6b6a3cf3d3b4134ad37fcb42fb4c41b|320X50,0.17,0.171642,0.171642,0
US|3|b6b6a3cf3d3b4134ad37fcb42fb4c41b|320X50,0.52,0,0.171642,-0.171642
US|3|b6b6a3cf3d3b4134ad37fcb42fb4c41b|320X50,0.58,0,0.171642,-0.171642
US|3|b6b6a3cf3d3b4134ad37fcb42fb4c41b|320X50,0.61,0,0.171642,-0.171642
US|3|b6b6a3cf3d3b4134ad37fcb42fb4c41b|320X50,0.62,0,0.171642,-0.171642
US|3|b6da1192e3ae469da521aa522dad3e6c|320X50,0.28,0,0.238095,-0.238095
US|3|b6da1192e3ae469da521aa522dad3e6c|320X50,0.32,0.261905,0.261905,0
US|3|b6da1192e3ae469da521aa522dad3e6c|320X50,0.42,0.205128,0.205128,0
US|3|b6da1192e3ae469da521aa522dad3e6c|320X50,0.45,0.363636,0.363636,0
US|3|b6da1192e3ae469da521aa522dad3e6c|320X50,0.59,0.341463,0.341463,0
US|3|b6da1192e3ae469da521aa522dad3e6c|320X50,0.63,0.193548,0.193548,0
US|3|b6da1192e3ae469da521aa522dad3e6c|728X90,0.52,0,0.0978261,-0.0978261
US|3|b6e52397f4804c1ab913261ca0aa7134|320X50,0.4,0,0.481905,-0.481905
US|3|b6e52397f4804c1ab913261ca0aa7134|320X50,0.46,0,0.481905,-0.481905
US|3|b6e52397f4804c1ab913261ca0aa7134|320X50,0.54,0,0.481905,-0.481905
US|3|b6e52397f4804c1ab913261ca0aa7134|320X50,0.59,0,0.481905,-0.481905
US|3|b6e52397f4804c1ab913261ca0aa7134|728X90,0.12,0.583333,0.583333,0
US|3|b6e52397f4804c1ab913261ca0aa7134|728X90,0.13,0,0.413095,-0.413095
US|3|b6e52397f4804c1ab913261ca0aa7134|728X90,0.17,0,0.202945,-0.202945
US|3|b6e52397f4804c1ab913261ca0aa7134|728X90,0.2,0,0.630609,-0.630609
US|3|b6e52397f4804c1ab913261ca0aa7134|728X90,0.4,0,0.566667,-0.566667
US|3|b6e52397f4804c1ab913261ca0aa7134|728X90,0.61,0.571429,0.571429,0
US|3|bd020b142102435dae4d86f25bc7eb26|320X50,0.11,0.0957389,0.0957389,0
US|3|bd020b142102435dae4d86f25bc7eb26|320X50,0.32,0.26087,0.26087,0
US|3|bd020b142102435dae4d86f25bc7eb26|320X50,0.37,0.347826,0.347826,0
US|3|bd020b142102435dae4d86f25bc7eb26|320X50,0.4,0.263158,0.263158,0
US|3|bd020b142102435dae4d86f25bc7eb26|320X50,0.47,0.555556,0.555556,0
US|3|bd020b142102435dae4d86f25bc7eb26|320X50,0.47,0,0.555556,-0.555556
US|3|bd020b142102435dae4d86f25bc7eb26|320X50,0.5,0.333333,0.333333,0
US|3|bd020b142102435dae4d86f25bc7eb26|320X50,0.53,0.5,0.5,0
US|3|bd020b142102435dae4d86f25bc7eb26|320X50,0.68,0.5,0.5,0
US|3|bd020b142102435dae4d86f25bc7eb26|728X90,0.15,0,0.365664,-0.365664
US|3|bd020b142102435dae4d86f25bc7eb26|728X90,0.29,0,0.365664,-0.365664
US|3|bd020b142102435dae4d86f25bc7eb26|728X90,0.41,0,0.365664,-0.365664
US|3|bd020b142102435dae4d86f25bc7eb26|728X90,0.54,0,0.365664,-0.365664
US|3|bd020b142102435dae4d86f25bc7eb26|728X90,0.65,0,0.365664,-0.365664
US|3|bde2227dd8324456910324ae7cef9e19|320X50,0.69,0.571429,0.571429,0
US|3|bee535cddecd421584e7eba49c570365|300X250,0.45,0,0.740157,-0.740157
US|3|bee535cddecd421584e7eba49c570365|320X50,0.44,0,0.555035,-0.555035
US|3|bee535cddecd421584e7eba49c570365|320X50,0.5,0,0.555035,-0.555035
US|3|bfac2632bfa746e7b8a491ccc7edad70|320X50,0.25,0.27957,0.27957,0
US|3|bfac2632bfa746e7b8a491ccc7edad70|320X50,0.27,0,0.0869565,-0.0869565
US|3|bfac2632bfa746e7b8a491ccc7edad70|320X50,0.35,0.0754717,0.0754717,0
US|3|bfac2632bfa746e7b8a491ccc7edad70|320X50,0.36,0.102881,0.102881,0
US|3|bfac2632bfa746e7b8a491ccc7edad70|320X50,0.39,0.0502283,0.0502283,0
US|3|bfac2632bfa746e7b8a491ccc7edad70|320X50,0.47,0.0878049,0.0878049,0
US|3|bfac2632bfa746e7b8a491ccc7edad70|320X50,0.48,0.0704225,0.0704225,0
US|3|bfac2632bfa746e7b8a491ccc7edad70|320X50,0.49,0.290698,0.0900474,0.20065
US|3|bfac2632bfa746e7b8a491ccc7edad70|320X50,0.51,0.285714,0.0590909,0.226623
US|3|bfac2632bfa746e7b8a491ccc7edad70|320X50,0.51,0,0.0590909,-0.0590909
US|3|bfac2632bfa746e7b8a491ccc7edad70|320X50,0.55,0.0896226,0.0896226,0
US|3|bfac2632bfa746e7b8a491ccc7edad70|320X50,0.69,0.0921659,0.0921659,0
US|3|c03b2f4c865646a59774a9e4ca5e755d|320X50,0.37,0.769231,0.769231,0
US|3|c03b2f4c865646a59774a9e4ca5e755d|320X50,0.39,0,0.631961,-0.631961
US|3|c03b2f4c865646a59774a9e4ca5e755d|320X50,0.49,0,0.730959,-0.730959
US|3|c03b2f4c865646a59774a9e4ca5e755d|320X50,0.5,0,0.785319,-0.785319
US|3|c03b2f4c865646a59774a9e4ca5e755d|320X50,0.65,0,0.480462,-0.480462
US|3|c03b2f4c865646a59774a9e4ca5e755d|728X90,0.08,0,0.0596708,-0.0596708
US|3|c03b2f4c865646a59774a9e4ca5e755d|728X90,0.11,0,0.0596708,-0.0596708
US|3|c03b2f4c865646a59774a9e4ca5e755d|728X90,0.23,0,0.0596708,-0.0596708
US|3|c03b2f4c865646a59774a9e4ca5e755d|728X90,0.29,0,0.0596708,-0.0596708
US|3|c03b2f4c865646a59774a9e4ca5e755d|728X90,0.67,0,0.0596708,-0.0596708
US|3|c0bb2461d7b34b97a9f576049c99d334|320X50,0.29,0.714286,0.714286,0
US|3|c0bb2461d7b34b97a9f576049c99d334|320X50,0.34,0.583333,0.583333,0
US|3|c0bb2461d7b34b97a9f576049c99d334|320X50,0.37,0,0.683465,-0.683465
US|3|c0bb2461d7b34b97a9f576049c99d334|320X50,0.39,0,0.785671,-0.785671
US|3|c0bb2461d7b34b97a9f576049c99d334|320X50,0.52,0,0.765625,-0.765625
US|3|c0bb2461d7b34b97a9f576049c99d334|320X50,0.58,0,0.738668,-0.738668
US|3|c0bb2461d7b34b97a9f576049c99d334|320X50,0.63,0.923077,0.923077,0
US|3|c1e3c0db6d7548fba0f3159a561e50f2|320X50,0.62,0,0.178571,-0.178571
US|3|c228d6589dc047ccad1bcdb3e345becf|320X50,0.32,0,0.429471,-0.429471
US|3|c286a3e9fc464ca5a3978f1aabfce50a|320X50,0.41,0,0.0497336,-0.0497336
US|3|c286a3e9fc464ca5a3978f1aabfce50a|320X50,0.51,0,0.0497336,-0.0497336
US|3|c286a3e9fc464ca5a3978f1aabfce50a|320X50,0.59,0,0.0497336,-0.0497336
US|3|c286a3e9fc464ca5a3978f1aabfce50a|320X50,0.62,0,0.0497336,-0.0497336
US|3|c4cb2757bd9949df8ccc74aa118c0584|320X50,0.33,0,0.749797,-0.749797
US|3|c4cb2757bd9949df8ccc74aa118c0584|320X50,0.44,0,0.818182,-0.818182
US|3|c4cb2757bd9949df8ccc74aa118c0584|320X50,0.5,0,0.818182,-0.818182
US|3|c4cb2757bd9949df8ccc74aa118c0584|320X50,0.59,0,0.818182,-0.818182
US|3|c4cb2757bd9949df8ccc74aa118c0584|320X50,0.61,0,0.818182,-0.818182
US|3|c4cb2757bd9949df8ccc74aa118c0584|320X50,0.62,0,0.818182,-0.818182
US|3|c538a112f8764679887759882cc5663b|320X50,0.06,0,0.0832512,-0.0832512
US|3|c538a112f8764679887759882cc5663b|320X50,0.19,0,0.0832512,-0.0832512
US|3|c538a112f8764679887759882cc5663b|320X50,0.39,0,0.0832512,-0.0832512
US|3|c538a112f8764679887759882cc5663b|320X50,0.45,0,0.0832512,-0.0832512
US|3|c67eb18f0e8c43119bb24d0b0c49f54e|320X50,0.61,0,0.300272,-0.300272
US|3|c67eb18f0e8c43119bb24d0b0c49f54e|320X50,0.62,0,0.300272,-0.300272
US|3|c67eb18f0e8c43119bb24d0b0c49f54e|320X50,0.65,0,0.300272,-0.300272
US|3|c67eb18f0e8c43119bb24d0b0c49f54e|320X50,0.67,0,0.300272,-0.300272
US|3|c8f27983225648d4b9ff8196c7eae481|320X50,0.04,0,0.117511,-0.117511
US|3|c8f27983225648d4b9ff8196c7eae481|320X50,0.44,0,0.25,-0.25
US|3|c8f27983225648d4b9ff8196c7eae481|320X50,0.44,0.25,0.25,0
US|3|c8f27983225648d4b9ff8196c7eae481|320X50,0.45,0.285714,0.285714,0
US|3|c8f27983225648d4b9ff8196c7eae481|320X50,0.69,0.315789,0.315789,0
US|3|c8f27983225648d4b9ff8196c7eae481|728X90,0.01,0,0.391975,-0.391975
US|3|c8f27983225648d4b9ff8196c7eae481|728X90,0.14,0,0.391975,-0.391975
US|3|c8f27983225648d4b9ff8196c7eae481|728X90,0.45,0,0.391975,-0.391975
US|3|c8f27983225648d4b9ff8196c7eae481|728X90,0.49,0,0.391975,-0.391975
US|3|c8f27983225648d4b9ff8196c7eae481|728X90,0.54,0,0.391975,-0.391975
US|3|c9c5a7d226c5486a9885bff5d66d563e|1024X768,0.05,0,0.212121,-0.212121
US|3|c9c5a7d226c5486a9885bff5d66d563e|300X250,0.1,0.478261,0.503826,-0.0255655
US|3|c9c5a7d226c5486a9885bff5d66d563e|300X250,0.25,0.357143,0.357143,0
US|3|c9c5a7d226c5486a9885bff5d66d563e|300X250,0.26,0,0.4,-0.4
US|3|c9c5a7d226c5486a9885bff5d66d563e|300X250,0.34,0,0.481481,-0.481481
US|3|c9c5a7d226c5486a9885bff5d66d563e|300X250,0.38,0.611111,0.611111,0
US|3|c9c5a7d226c5486a9885bff5d66d563e|300X250,0.39,0.52,0.571429,-0.0514286
US|3|c9c5a7d226c5486a9885bff5d66d563e|300X250,0.5,0.518519,0.518519,0
US|3|c9c5a7d226c5486a9885bff5d66d563e|300X250,0.58,0.473684,0.473684,0
US|3|c9c5a7d226c5486a9885bff5d66d563e|300X250,0.64,0.592593,0.625,-0.0324074
US|3|c9c5a7d226c5486a9885bff5d66d563e|300X250,0.66,0.578947,0.538462,0.0404858
US|3|c9c5a7d226c5486a9885bff5d66d563e|320X50,0.15,0,0.215067,-0.215067
US|3|c9c5a7d226c5486a9885bff5d66d563e|320X50,0.18,0,0.215067,-0.215067
US|3|c9c5a7d226c5486a9885bff5d66d563e|320X50,0.19,0,0.215067,-0.215067
US|3|c9c5a7d226c5486a9885bff5d66d563e|320X50,0.33,0,0.215067,-0.215067
US|3|c9c5a7d226c5486a9885bff5d66d563e|320X50,0.33,0,0.215067,-0.215067
US|3|c9c5a7d226c5486a9885bff5d66d563e|320X50,0.34,0,0.215067,-0.215067
US|3|c9c5a7d226c5486a9885bff5d66d563e|320X50,0.37,0,0.215067,-0.215067
US|3|c9c5a7d226c5486a9885bff5d66d563e|320X50,0.41,0,0.215067,-0.215067
US|3|c9c5a7d226c5486a9885bff5d66d563e|320X50,0.48,0,0.215067,-0.215067
US|3|c9c5a7d226c5486a9885bff5d66d563e|320X50,0.52,0,0.215067,-0.215067
US|3|c9c5a7d226c5486a9885bff5d66d563e|320X50,0.54,0,0.215067,-0.215067
US|3|c9c5a7d226c5486a9885bff5d66d563e|320X50,0.57,0,0.215067,-0.215067
US|3|c9c5a7d226c5486a9885bff5d66d563e|320X50,0.6,0,0.215067,-0.215067
US|3|c9c5a7d226c5486a9885bff5d66d563e|320X50,0.65,0,0.215067,-0.215067
US|3|c9c5a7d226c5486a9885bff5d66d563e|728X90,0.28,0,0.427158,-0.427158
US|3|c9c5a7d226c5486a9885bff5d66d563e|728X90,0.31,0,0.427158,-0.427158
US|3|c9c5a7d226c5486a9885bff5d66d563e|728X90,0.66,0,0.427158,-0.427158
US|3|c9c5a7d226c5486a9885bff5d66d563e|728X90,0.69,0,0.427158,-0.427158
US|3|ca7d591677824ee09b52c4a0d6f19aa7|320X50,0.27,0,0.0458919,-0.0458919
US|3|ca7d591677824ee09b52c4a0d6f19aa7|320X50,0.31,0.047619,0.047619,0
US|3|ca7d591677824ee09b52c4a0d6f19aa7|320X50,0.34,0,0.0329995,-0.0329995
US|3|ca7d591677824ee09b52c4a0d6f19aa7|320X50,0.48,0.0625,0.0625,0
US|3|ca7d591677824ee09b52c4a0d6f19aa7|320X50,0.65,0.121212,0.121212,0
US|3|ca7d591677824ee09b52c4a0d6f19aa7|320X50,0.69,0.103448,0.103448,0
US|3|cbcc33726e454311a5493c235e003bee|320X50,0.15,0,0.537998,-0.537998
US|3|cbcc33726e454311a5493c235e003bee|320X50,0.42,0,0.480737,-0.480737
US|3|cbcc33726e454311a5493c235e003bee|320X50,0.6,0,0.480737,-0.480737
US|3|cdfed17438a04dffa888c1d491ac4714|320X50,0.14,0,0.141002,-0.141002
US|3|cdfed17438a04dffa888c1d491ac4714|320X50,0.45,0,0.38013,-0.38013
US|3|cdfed17438a04dffa888c1d491ac4714|320X50,0.51,0,0.38013,-0.38013
US|3|cdfed17438a04dffa888c1d491ac4714|320X50,0.55,0,0.38013,-0.38013
US|3|cdfed17438a04dffa888c1d491ac4714|320X50,0.63,0,0.38013,-0.38013
US|3|cdfed17438a04dffa888c1d491ac4714|320X50,0.64,0,0.38013,-0.38013
US|3|cdfed17438a04dffa888c1d491ac4714|320X50,0.68,0,0.38013,-0.38013
US|3|cf99a718cdce482f9d1f0ea367936c25|320X50,0.42,0,0.102058,-0.102058
US|3|cf99a718cdce482f9d1f0ea367936c25|320X50,0.68,0,0.102058,-0.102058
US|3|cf99a718cdce482f9d1f0ea367936c25|320X568,0.48,0,0.00485437,-0.00485437
US|3|d050bbb42b9a4a929a84c82d50e25655|320X50,0.36,0.157895,0.307692,-0.149798
US|3|d050bbb42b9a4a929a84c82d50e25655|320X50,0.39,0.138298,0.272727,-0.134429
US|3|d050bbb42b9a4a929a84c82d50e25655|320X50,0.39,0.272727,0.272727,0
US|3|d050bbb42b9a4a929a84c82d50e25655|320X50,0.41,0.168142,0.227273,-0.0591311
US|3|d050bbb42b9a4a929a84c82d50e25655|320X50,0.5,0.298077,0.32,-0.0219231
US|3|d050bbb42b9a4a929a84c82d50e25655|320X50,0.64,0.347368,0.5,-0.152632
US|3|d258b51b8f6d47ecac31738609539c36|320X50,0.1,0,1.69188e-05,-1.69188e-05
US|3|d258b51b8f6d47ecac31738609539c36|320X50,0.2,0,1.69188e-05,-1.69188e-05
US|3|d258b51b8f6d47ecac31738609539c36|320X50,0.37,0,1.69188e-05,-1.69188e-05
US|3|d258b51b8f6d47ecac31738609539c36|320X50,0.4,0,1.69188e-05,-1.69188e-05
US|3|d258b51b8f6d47ecac31738609539c36|320X50,0.55,0,1.69188e-05,-1.69188e-05
US|3|d258b51b8f6d47ecac31738609539c36|320X50,0.56,0,1.69188e-05,-1.69188e-05
US|3|d28da19c637b4c2dae5f5d453bf8e679|320X50,0.15,0,0.487567,-0.487567
US|3|d28da19c637b4c2dae5f5d453bf8e679|320X50,0.17,0,0.487567,-0.487567
US|3|d28da19c637b4c2dae5f5d453bf8e679|320X50,0.23,0,0.487567,-0.487567
US|3|d28da19c637b4c2dae5f5d453bf8e679|320X50,0.25,0,0.487567,-0.487567
US|3|d28da19c637b4c2dae5f5d453bf8e679|320X50,0.29,0,0.487567,-0.487567
US|3|d28da19c637b4c2dae5f5d453bf8e679|320X50,0.49,0,0.487567,-0.487567
US|3|d28da19c637b4c2dae5f5d453bf8e679|320X50,0.63,0,0.487567,-0.487567
US|3|d96f3fee037a4f70945794b6f6868084|320X50,0.24,0,0.0567585,-0.0567585
US|3|d96f3fee037a4f70945794b6f6868084|320X50,0.35,0,0.125697,-0.125697
US|3|d96f3fee037a4f70945794b6f6868084|320X50,0.43,0,0.317452,-0.317452
US|3|d96f3fee037a4f70945794b6f6868084|320X50,0.52,0,0.289835,-0.289835
US|3|d96f3fee037a4f70945794b6f6868084|320X50,0.59,0,0.394371,-0.394371
US|3|d96f3fee037a4f70945794b6f6868084|320X50,0.61,0,0.438228,-0.438228
US|3|d96f3fee037a4f70945794b6f6868084|320X50,0.65,0,0.430113,-0.430113
US|3|da1fc18891664f47b85de3de9cc0940d|320X50,0.03,0.0382775,0.0382775,0
US|3|da1fc18891664f47b85de3de9cc0940d|320X50,0.39,0,0.0382775,-0.0382775
US|3|da1fc18891664f47b85de3de9cc0940d|320X50,0.66,0,0.0382775,-0.0382775
US|3|da247200f4774c198dc791af87535f17|320X50,0.31,0.5,0.5,0
US|3|da247200f4774c198dc791af87535f17|320X50,0.51,0,0.477173,-0.477173
US|3|da247200f4774c198dc791af87535f17|320X50,0.69,0,0.333333,-0.333333
US|3|daabe65d14c9470f805c3b7eaaa0836b|320X50,0.1,0,0.0592906,-0.0592906
US|3|daabe65d14c9470f805c3b7eaaa0836b|320X50,0.12,0,0.0594472,-0.0594472
US|3|daabe65d14c9470f805c3b7eaaa0836b|320X50,0.14,0,0.0597602,-0.0597602
US|3|daabe65d14c9470f805c3b7eaaa0836b|320X50,0.15,0,0.0599167,-0.0599167
US|3|daabe65d14c9470f805c3b7eaaa0836b|320X50,0.21,0,0.0605428,-0.0605428
US|3|daabe65d14c9470f805c3b7eaaa0836b|320X50,0.25,0,0.0605428,-0.0605428
US|3|daabe65d14c9470f805c3b7eaaa0836b|320X50,0.26,0,0.0605428,-0.0605428
US|3|daabe65d14c9470f805c3b7eaaa0836b|320X50,0.28,0,0.0605428,-0.0605428
US|3|daabe65d14c9470f805c3b7eaaa0836b|320X50,0.34,0,0.0605428,-0.0605428
US|3|daabe65d14c9470f805c3b7eaaa0836b|320X50,0.4,0,0.0605428,-0.0605428
US|3|daabe65d14c9470f805c3b7eaaa0836b|320X50,0.47,0,0.0605428,-0.0605428
US|3|daabe65d14c9470f805c3b7eaaa0836b|320X50,0.49,0,0.0605428,-0.0605428
US|3|daabe65d14c9470f805c3b7eaaa0836b|320X50,0.54,0,0.0605428,-0.0605428
US|3|daabe65d14c9470f805c3b7eaaa0836b|320X50,0.64,0,0.0605428,-0.0605428
US|3|daabe65d14c9470f805c3b7eaaa0836b|320X50,0.66,0,0.0605428,-0.0605428
US|3|ddd519ae01b54c03bb5f388410bde9ee|320X50,0.69,0,0.148368,-0.148368
US|3|e0c883df7e22427ca5c5301814e3053d|320X50,0.32,0.176471,0.176471,0
US|3|e0c883df7e22427ca5c5301814e3053d|320X50,0.34,0.208333,0.208333,0
US|3|e0c883df7e22427ca5c5301814e3053d|320X50,0.41,0.388889,0.388889,0
US|3|e0c883df7e22427ca5c5301814e3053d|320X50,0.41,0,0.388889,-0.388889
US|3|e0c883df7e22427ca5c5301814e3053d|320X50,0.54,0,0.333333,-0.333333
US|3|e0c883df7e22427ca5c5301814e3053d|320X50,0.64,0.388889,0.388889,0
US|3|e13c34bc8e77480aabcbc3a24b645687|320X50,0.18,0,0.370453,-0.370453
US|3|e13c34bc8e77480aabcbc3a24b645687|320X50,0.27,0,0.535095,-0.535095
US|3|e13c34bc8e77480aabcbc3a24b645687|320X50,0.34,0,0.533333,-0.533333
US|3|e13c34bc8e77480aabcbc3a24b645687|320X50,0.47,0,0.172118,-0.172118
US|3|e13c34bc8e77480aabcbc3a24b645687|320X50,0.48,0.181818,0.181818,0
US|3|e13c34bc8e77480aabcbc3a24b645687|320X50,0.51,0,0.454545,-0.454545
US|3|e13c34bc8e77480aabcbc3a24b645687|320X50,0.52,0,0.497455,-0.497455
US|3|e13c34bc8e77480aabcbc3a24b645687|320X50,0.62,0,0.495263,-0.495263
US|3|e13c34bc8e77480aabcbc3a24b645687|320X50,0.68,0.571429,0.571429,0
US|3|e4920568d0f14d3a8a6538062db3d2f4|320X50,0.11,0.414847,0.414847,0
US|3|e4920568d0f14d3a8a6538062db3d2f4|320X50,0.19,0,0.458042,-0.458042
US|3|e4920568d0f14d3a8a6538062db3d2f4|320X50,0.42,0,0.571429,-0.571429
US|3|e4920568d0f14d3a8a6538062db3d2f4|320X50,0.51,0,0.571429,-0.571429
US|3|e4920568d0f14d3a8a6538062db3d2f4|320X50,0.66,0,0.571429,-0.571429
US|3|e51fb01affee49929b56545b4ee62c00|320X50,0.13,0.4375,0.4375,0
US|3|e51fb01affee49929b56545b4ee62c00|320X50,0.3,0.714286,0.714286,0
US|3|e51fb01affee49929b56545b4ee62c00|320X50,0.32,0.705882,0.705882,0
US|3|e51fb01affee49929b56545b4ee62c00|320X50,0.41,0.761905,0.761905,0
US|3|e51fb01affee49929b56545b4ee62c00|320X50,0.46,0.533333,0.533333,0
US|3|e51fb01affee49929b56545b4ee62c00|320X50,0.51,0.538462,0.538462,0
US|3|e51fb01affee49929b56545b4ee62c00|320X50,0.62,0.65,0.65,0
US|3|e51fb01affee49929b56545b4ee62c00|320X50,0.68,0.821429,0.821429,0
US|3|e7fe386ee9a941c6a380c4172931b50d|320X50,0.01,0,0.379458,-0.379458
US|3|e7fe386ee9a941c6a380c4172931b50d|320X50,0.63,0,0.379458,-0.379458
US|3|e8ec3432e0cc4fc096c0ca6b5356e560|320X50,0.28,0,0.0384615,-0.0384615
US|3|e8ec3432e0cc4fc096c0ca6b5356e560|320X50,0.37,0,0.0384615,-0.0384615
US|3|e8ec3432e0cc4fc096c0ca6b5356e560|320X50,0.69,0,0.0384615,-0.0384615
US|3|e8ec3432e0cc4fc096c0ca6b5356e560|728X90,0.26,0,0.186916,-0.186916
US|3|e8ec3432e0cc4fc096c0ca6b5356e560|728X90,0.68,0,0.186916,-0.186916
US|3|e931f0ab9472435bb7ea8c5a421036ae|320X50,0.39,0,0.366667,-0.366667
US|3|e931f0ab9472435bb7ea8c5a421036ae|320X50,0.52,0,0.366667,-0.366667
US|3|e98d4e3577f9417abacb4c18b7006e3d|320X50,0.53,0,0.753793,-0.753793
US|3|e98d4e3577f9417abacb4c18b7006e3d|320X50,0.58,0,0.753327,-0.753327
US|3|e98d4e3577f9417abacb4c18b7006e3d|320X50,0.63,0,0.75141,-0.75141
US|3|eb3084d51a4f469ca7e872a32e88c4f7|320X50,0.03,0,0.0714286,-0.0714286
US|3|eb3084d51a4f469ca7e872a32e88c4f7|320X50,0.24,0,0.0226582,-0.0226582
US|3|eb3084d51a4f469ca7e872a32e88c4f7|320X50,0.42,0,0.0200913,-0.0200913
US|3|eb3084d51a4f469ca7e872a32e88c4f7|320X50,0.43,0,0.0200913,-0.0200913
US|3|eb3084d51a4f469ca7e872a32e88c4f7|320X50,0.45,0,0.0200913,-0.0200913
US|3|eb3084d51a4f469ca7e872a32e88c4f7|320X50,0.49,0,0.0200913,-0.0200913
US|3|eb3084d51a4f469ca7e872a32e88c4f7|320X50,0.55,0,0.0200913,-0.0200913
US|3|eb3084d51a4f469ca7e872a32e88c4f7|320X50,0.64,0,0.0200913,-0.0200913
US|3|eb3084d51a4f469ca7e872a32e88c4f7|320X50,0.68,0,0.0200913,-0.0200913
US|3|eb8586ff3df347af9cd1e618254d9223|320X50,0.11,0,0.0340909,-0.0340909
US|3|eb8586ff3df347af9cd1e618254d9223|320X50,0.27,0,0.0757233,-0.0757233
US|3|eb8586ff3df347af9cd1e618254d9223|320X50,1.82,0.492063,0.492063,0
US|3|ec28b64bd1f9451c88251218b97f5fee|320X50,0.38,0,0.535926,-0.535926
US|3|ec28b64bd1f9451c88251218b97f5fee|320X50,0.49,0,0.535926,-0.535926
US|3|ec28b64bd1f9451c88251218b97f5fee|320X50,0.64,0,0.535926,-0.535926
US|3|ec28b64bd1f9451c88251218b97f5fee|320X50,0.64,0,0.535926,-0.535926
US|3|ec676140a5cd4db99d6c71515a265164|320X50,0.12,0,0.326016,-0.326016
US|3|ec676140a5cd4db99d6c71515a265164|320X50,0.14,0,0.559833,-0.559833
US|3|ec676140a5cd4db99d6c71515a265164|320X50,0.26,0,0.495054,-0.495054
US|3|ec676140a5cd4db99d6c71515a265164|320X50,0.29,0,0.148148,-0.148148
US|3|ec676140a5cd4db99d6c71515a265164|320X50,0.3,0,0.188562,-0.188562
US|3|ec676140a5cd4db99d6c71515a265164|320X50,0.32,0.206897,0.206897,0
US|3|ec676140a5cd4db99d6c71515a265164|320X50,0.33,0.169014,0.169014,0
US|3|ec676140a5cd4db99d6c71515a265164|320X50,0.4,0,0.288462,-0.288462
US|3|ec676140a5cd4db99d6c71515a265164|320X50,0.41,0.203704,0.203704,0
US|3|ec676140a5cd4db99d6c71515a265164|320X50,0.42,0,0.192308,-0.192308
US|3|ec676140a5cd4db99d6c71515a265164|320X50,0.44,0,0.322581,-0.322581
US|3|ec676140a5cd4db99d6c71515a265164|320X50,0.46,0.339286,0.339286,0
US|3|ec676140a5cd4db99d6c71515a265164|320X50,0.48,0,0.285714,-0.285714
US|3|ec676140a5cd4db99d6c71515a265164|320X50,0.49,0,0.2,-0.2
US|3|ec676140a5cd4db99d6c71515a265164|320X50,0.57,0.397059,0.397059,0
US|3|ec676140a5cd4db99d6c71515a265164|320X50,0.64,0.416667,0.367647,0.0490196
US|3|ec676140a5cd4db99d6c71515a265164|320X50,0.64,0.367647,0.367647,0
US|3|ec676140a5cd4db99d6c71515a265164|320X50,0.65,0,0.393443,-0.393443
US|3|ec676140a5cd4db99d6c71515a265164|320X50,0.66,0.34,0.34,0
US|3|ec676140a5cd4db99d6c71515a265164|320X50,0.69,0,0.479167,-0.479167
US|3|ec676140a5cd4db99d6c71515a265164|320X568,0.31,0,0.0115607,-0.0115607
US|3|f126f391393b450b83b98f84d6f5aebd|320X50,0.16,0,0.294213,-0.294213
US|3|f126f391393b450b83b98f84d6f5aebd|320X50,0.28,0,0.374602,-0.374602
US|3|f126f391393b450b83b98f84d6f5aebd|320X50,0.32,0,0.41777,-0.41777
US|3|f126f391393b450b83b98f84d6f5aebd|320X50,0.5,0,0.545455,-0.545455
US|3|f126f391393b450b83b98f84d6f5aebd|320X50,0.53,0,0.545455,-0.545455
US|3|f126f391393b450b83b98f84d6f5aebd|320X50,0.55,0,0.545455,-0.545455
US|3|f126f391393b450b83b98f84d6f5aebd|320X50,0.58,0,0.545455,-0.545455
US|3|f126f391393b450b83b98f84d6f5aebd|320X50,0.59,0,0.545455,-0.545455
US|3|f327969a3e6441109c8ebd0b48a6da8d|320X50,0.05,0,0.0416667,-0.0416667
